,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
30,CYttYTEiQuhSfo3SEh79fA,shizen-vegan-sushi-bar-and-izakaya-san-francisco,Shizen Vegan Sushi Bar & Izakaya,https://s3-media4.fl.yelpcdn.com/bphoto/-1BWnyjrsDmTmXH_3wZl_w/o.jpg,False,https://www.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,2062,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.5,"{'latitude': 37.768326, 'longitude': -122.421682}",['restaurant_reservation'],$$,"{'address1': '370 14th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['370 14th St', 'San Francisco, CA 94103']}",+14156785767,(415) 678-5767,1538.3432029163725
31,cL0q9S4bqwpbAN9ZKh-Zeg,nara-restaurant-and-sake-bar-san-francisco,Nara Restaurant & Sake Bar,https://s3-media1.fl.yelpcdn.com/bphoto/7zzlpJKaC9bndjuo2UIr6g/o.jpg,False,https://www.yelp.com/biz/nara-restaurant-and-sake-bar-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1823,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 37.7721665317965, 'longitude': -122.430675700307}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '518 Haight St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['518 Haight St', 'San Francisco, CA 94117']}",+14156386124,(415) 638-6124,1351.6641305802066
32,XQLmEdXoMzOpffwoFaBtaQ,kitchen-story-san-francisco,Kitchen Story,https://s3-media3.fl.yelpcdn.com/bphoto/NFhzbxcz4No5Ny8_IHdPMw/o.jpg,False,https://www.yelp.com/biz/kitchen-story-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,3830,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 37.764290777795395, 'longitude': -122.43072410226956}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '3499 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3499 16th St', 'San Francisco, CA 94114']}",+14155254905,(415) 525-4905,628.7327818809532
33,2hGIxgprREdBieylltWaRQ,limoncello-san-francisco,Limoncello,https://s3-media1.fl.yelpcdn.com/bphoto/RJMZfygsa2NiYFM2wPzT-w/o.jpg,False,https://www.yelp.com/biz/limoncello-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1475,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",5.0,"{'latitude': 37.7873184067081, 'longitude': -122.423591369312}","['pickup', 'delivery']",$$,"{'address1': '1400 Sutter St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1400 Sutter St', 'San Francisco, CA 94109']}",+14156386361,(415) 638-6361,3147.4667741360263
34,QZQGRJZ4bZCmNoXjs3z1XQ,state-bird-provisions-san-francisco,State Bird Provisions,https://s3-media1.fl.yelpcdn.com/bphoto/-TIYm30nOGn2OcirEnlhlg/o.jpg,False,https://www.yelp.com/biz/state-bird-provisions-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,2985,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 37.78374, 'longitude': -122.433005}",['delivery'],$$$,"{'address1': '1529 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1529 Fillmore St', 'San Francisco, CA 94115']}",+14157951272,(415) 795-1272,2557.7136800981866
35,xDwEMq8kgT0eQepn90Jkvg,arizmendi-bakery-san-francisco,Arizmendi Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/Aj5Wcavm-JYTRe1vLlulig/o.jpg,False,https://www.yelp.com/biz/arizmendi-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,2150,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 37.7633882, 'longitude': -122.4664991}",['delivery'],$,"{'address1': '1331 9th Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1331 9th Ave', 'San Francisco, CA 94122']}",+14155663117,(415) 566-3117,2656.207374016711
36,Lz7ydUVmsr2DekT9enEhvw,golden-gate-bridge-san-francisco,Golden Gate Bridge,https://s3-media1.fl.yelpcdn.com/bphoto/TBLuGNnlVDq81DpDzlYxvQ/o.jpg,False,https://www.yelp.com/biz/golden-gate-bridge-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1977,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,"{'latitude': 37.8165970086601, 'longitude': -122.47807463501}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94129', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94129']}",+14157868099,(415) 786-8099,7192.893507137584
37,ciEDsTWhajcdL3KuJqBRlw,espetus-churrascaria-san-francisco-2,Espetus Churrascaria,https://s3-media4.fl.yelpcdn.com/bphoto/F9G1pFFitfi9F4rJw_nrpQ/o.jpg,False,https://www.yelp.com/biz/espetus-churrascaria-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,3660,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': 37.7733327504928, 'longitude': -122.422131667494}","['delivery', 'restaurant_reservation']",$$$$,"{'address1': '1686 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['1686 Market St', 'San Francisco, CA 94102']}",+14155528792,(415) 552-8792,1869.4328635048867
38,47OC_X6KkiDDQ4jwoCUjFg,humphry-slocombe-ice-cream-san-francisco,Humphry Slocombe Ice Cream,https://s3-media2.fl.yelpcdn.com/bphoto/qdlL00aZAp0oqiAFwpTRzw/o.jpg,False,https://www.yelp.com/biz/humphry-slocombe-ice-cream-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,3475,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 37.752869104039085, 'longitude': -122.41208606861716}","['pickup', 'delivery']",$$,"{'address1': '2790A Harrison St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2790A Harrison St', 'San Francisco, CA 94110']}",+14155506971,(415) 550-6971,2320.3319363621763
39,bqSZc4Xh2o253DZXr5QOmg,marrakech-magic-theater-san-francisco-5,Marrakech Magic Theater,https://s3-media2.fl.yelpcdn.com/bphoto/axYhPu0DupRr0MIK8UNXdQ/o.jpg,False,https://www.yelp.com/biz/marrakech-magic-theater-san-francisco-5?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1218,"[{'alias': 'comedyclubs', 'title': 'Comedy Clubs'}, {'alias': 'magicians', 'title': 'Magicians'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",5.0,"{'latitude': 37.785843, 'longitude': -122.411816}",[],$$,"{'address1': ""419 O'Farrell St"", 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': [""419 O'Farrell St"", 'San Francisco, CA 94102']}",+14157946893,(415) 794-6893,3513.6404964881426
40,ofFgj0sd8iDQunY00hhDVQ,garden-creamery-san-francisco-2,Garden Creamery,https://s3-media4.fl.yelpcdn.com/bphoto/p08EiUC2TpNsjo0FQJz5YA/o.jpg,False,https://www.yelp.com/biz/garden-creamery-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1177,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 37.75869, 'longitude': -122.420435}",['delivery'],$,"{'address1': '3566 20th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3566 20th St', 'San Francisco, CA 94110']}",+18082246626,(808) 224-6626,1428.888462509458
41,WV2fVK6OJfzn2BkRGpbP7A,twin-peaks-san-francisco,Twin Peaks,https://s3-media2.fl.yelpcdn.com/bphoto/7gSHbzFVYBydhyW2EclWHg/o.jpg,False,https://www.yelp.com/biz/twin-peaks-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1236,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,"{'latitude': 37.7521564122127, 'longitude': -122.447519302368}",[],,"{'address1': '501 Twin Peaks Blvd', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['501 Twin Peaks Blvd', 'San Francisco, CA 94114']}",+14158312700,(415) 831-2700,1375.7177445428013
42,DyXoC_NhJW0Xx5j_OPQRHQ,schuberts-bakery-san-francisco,Schubert's Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/i8l9bpK--IgK_SS6yUHu7w/o.jpg,False,https://www.yelp.com/biz/schuberts-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1898,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 37.78267, 'longitude': -122.46493}","['pickup', 'delivery']",$$,"{'address1': '521 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['521 Clement St', 'San Francisco, CA 94118']}",+14157521580,(415) 752-1580,3480.505895650965
43,8kck3-K4zYKTJbJko0JlXQ,farmhouse-kitchen-thai-cuisine-san-francisco,Farmhouse Kitchen Thai Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/kUlEaPpv0JGlHG_nrPr7wQ/o.jpg,False,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,3377,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 37.760192883932795, 'longitude': -122.4114188698492}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '710 Florida St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['710 Florida St', 'San Francisco, CA 94110']}",+14158142920,(415) 814-2920,2201.588555604964
44,4KfQnlcSu4bbTqnvGdGptw,beretta-san-francisco,Beretta,https://s3-media2.fl.yelpcdn.com/bphoto/HKxMJ8q8fzOY76hy7ACIag/o.jpg,False,https://www.yelp.com/biz/beretta-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,4008,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.753869, 'longitude': -122.420611}","['delivery', 'restaurant_reservation']",$$,"{'address1': '1199 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1199 Valencia St', 'San Francisco, CA 94110']}",+14156951199,(415) 695-1199,1597.4296046727525
45,KIVq5BlJKTipwtB3NATX0g,golden-gate-park-san-francisco,Golden Gate Park,https://s3-media2.fl.yelpcdn.com/bphoto/pOOnvV22vCCO1MFZBjXWWA/o.jpg,False,https://www.yelp.com/biz/golden-gate-park-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1259,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,"{'latitude': 37.7726466, 'longitude': -122.4544136}",[],,"{'address1': '501 Stanyan St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['501 Stanyan St', 'San Francisco, CA 94117']}",+14158312700,(415) 831-2700,2011.4809648866321
46,i09UMzccKgyLwGYKDVP28w,surisan-san-francisco,Surisan,https://s3-media3.fl.yelpcdn.com/bphoto/TRmQFBMztDCAlp_ol7IMbA/o.jpg,False,https://www.yelp.com/biz/surisan-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,2854,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 37.80678, 'longitude': -122.41756}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '505 Beach St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['505 Beach St', 'San Francisco, CA 94133']}",+14157718449,(415) 771-8449,5366.476620396218
47,Tf_27JvnneEx0Tz79UwShg,mission-dolores-park-san-francisco,Mission Dolores Park,https://s3-media2.fl.yelpcdn.com/bphoto/MSlmn9zovTBuSwvQWbblIg/o.jpg,False,https://www.yelp.com/biz/mission-dolores-park-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1529,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'basketballcourts', 'title': 'Basketball Courts'}, {'alias': 'tennis', 'title': 'Tennis'}]",4.5,"{'latitude': 37.759764, 'longitude': -122.427052}",[],,"{'address1': '19th & Dolores St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['19th & Dolores St', 'San Francisco, CA 94114']}",+14158312700,(415) 831-2700,835.5046264541909
48,RrIduU6-SUNCanTEVF-hIQ,marco-polo-italian-ice-cream-san-francisco,Marco Polo Italian Ice Cream,https://s3-media1.fl.yelpcdn.com/bphoto/XErdg8CZbSvVA5G5nhLLOQ/o.jpg,False,https://www.yelp.com/biz/marco-polo-italian-ice-cream-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1657,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 37.7426223, 'longitude': -122.481885}",['delivery'],$,"{'address1': '1447 Taraval St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['1447 Taraval St', 'San Francisco, CA 94116']}",+14157312833,(415) 731-2833,4480.698934510479
49,u39mZEYojBiNic3lqKhPNw,tacorea-san-francisco,Tacorea,https://s3-media4.fl.yelpcdn.com/bphoto/XCBggDPYWe2yvYvqqH0qnQ/o.jpg,False,https://www.yelp.com/biz/tacorea-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,1920,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 37.7897794, 'longitude': -122.410717}",[],$$,"{'address1': '809 Bush St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['809 Bush St', 'San Francisco, CA 94108']}",+14154848911,(415) 484-8911,3930.8433222931662
50,H4jJ7XB3CetIr1pg56CczQ,levain-bakery-new-york,Levain Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/DH29qeTmPotJbCSzkjYJwg/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,9195,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.779961, 'longitude': -73.980299}",[],$$,"{'address1': '167 W 74th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['167 W 74th St', 'New York, NY 10023']}",+19174643769,(917) 464-3769,8369.262424680568
51,V7lXZKBDzScDeGB8JmnzSA,katzs-delicatessen-new-york,Katz's Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/mrIdx2pZ3pR2UlqjKsSMZA/o.jpg,False,https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,14130,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 40.722237, 'longitude': -73.9875259}","['pickup', 'delivery']",$$,"{'address1': '205 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['205 E Houston St', 'New York, NY 10002']}",+12122542246,(212) 254-2246,1952.3706239726876
52,44SY464xDHbvOcjDzRbKkQ,ippudo-ny-new-york-7,Ippudo NY,https://s3-media1.fl.yelpcdn.com/bphoto/zF3EgqHCk7zBUwD2B3WTEA/o.jpg,False,https://www.yelp.com/biz/ippudo-ny-new-york-7?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,10399,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.73092, 'longitude': -73.99015}","['pickup', 'delivery']",$$,"{'address1': '65 4th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 4th Ave', 'New York, NY 10003']}",+12123880088,(212) 388-0088,2854.3012674083675
53,xEnNFXtMLDF5kZDxfaCJgA,the-halal-guys-new-york-2,The Halal Guys,https://s3-media1.fl.yelpcdn.com/bphoto/MYnXprCKOS0JlpQJRMOR7Q/o.jpg,False,https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,10088,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 40.761861, 'longitude': -73.979306}","['pickup', 'delivery']",$,"{'address1': 'W 53rd Street And 6th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['W 53rd Street And 6th Ave', 'New York, NY 10019']}",+13475271505,(347) 527-1505,6399.019109860832
54,KFnr0CGsHQ2ABFHbLNtobQ,central-park-conservancy-new-york,Central Park Conservancy,https://s3-media2.fl.yelpcdn.com/bphoto/2QeE4ZRjzmUsNDnqXCGqfA/o.jpg,False,https://www.yelp.com/biz/central-park-conservancy-new-york?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,2700,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,"{'latitude': 40.764266, 'longitude': -73.971656}",[],,"{'address1': '14 E 60th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['14 E 60th St', 'New York, NY 10022']}",+12123106600,(212) 310-6600,6814.558069627135
55,jVncyqXwlx_D9f2xZn05tg,the-metropolitan-museum-of-art-new-york-3,The Metropolitan Museum of Art,https://s3-media1.fl.yelpcdn.com/bphoto/NcHMjAQ1mgaPKwQEEOLM_A/o.jpg,False,https://www.yelp.com/biz/the-metropolitan-museum-of-art-new-york-3?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,3253,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,"{'latitude': 40.779449, 'longitude': -73.963245}",[],,"{'address1': '1000 Fifth Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1000 Fifth Ave', 'New York, NY 10028']}",+12125357710,(212) 535-7710,8634.601734170283
56,jnEv25Y2DosTq2sNnvmC9g,los-tacos-no-1-new-york,Los Tacos No.1,https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,3528,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7422546402357, 'longitude': -74.0059581}",['delivery'],$$,"{'address1': '75 9th Ave', 'address2': '', 'address3': 'Chelsea Market', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'Chelsea Market', 'New York, NY 10011']}",,,4209.442236113232
57,WHRHK3S1mQc3PmhwsGRvbw,bibble-and-sip-new-york-2,Bibble & Sip,https://s3-media1.fl.yelpcdn.com/bphoto/qVGATBDmFAaXL9l5Yzv-ww/o.jpg,False,https://www.yelp.com/biz/bibble-and-sip-new-york-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,5413,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7628355, 'longitude': -73.98518009478293}","['pickup', 'delivery']",$$,"{'address1': '253 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['253 W 51st St', 'New York, NY 10019']}",+16466495116,(646) 649-5116,6427.569355387715
58,jjJc_CrkB2HodEinB6cWww,lovemama-new-york,LoveMama,https://s3-media1.fl.yelpcdn.com/bphoto/bLlFKTlVuLfmF-lIDGIjZA/o.jpg,False,https://www.yelp.com/biz/lovemama-new-york?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,6171,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 40.730408722512074, 'longitude': -73.98612673033213}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '174 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['174 2nd Ave', 'New York, NY 10003']}",+12122545370,(212) 254-5370,2859.902795118878
59,j1S3NUrkB3BVT49n_e76NQ,best-bagel-and-coffee-new-york,Best Bagel & Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/9-8DVzhwfzFS5GUCq3O6NA/o.jpg,False,https://www.yelp.com/biz/best-bagel-and-coffee-new-york?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=wceNtCMGBM6dgMGWxZsXyQ,4145,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7522683, 'longitude': -73.9910861}","['pickup', 'delivery']",$,"{'address1': '225 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['225 W 35th St', 'New York, NY 10001']}",+12125644409,(212) 564-4409,5213.5315009761325
