,id,url,text,rating,time_created,user,polarity,lemma_text
101,2z3BV4xM2xPZBtEDnU6xkw,https://www.yelp.com/biz/limoncello-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=2z3BV4xM2xPZBtEDnU6xkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Great vibes and delicious food. 

Upon walking into the store, I didn't know that it was like a little corner store. I came for the sandwiches and was...",5,2022-08-14 22:43:41,"{'id': 'P3l3Zpfas9yXHIMjywZA3Q', 'profile_url': 'https://www.yelp.com/user_details?userid=P3l3Zpfas9yXHIMjywZA3Q', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/4Mcf-1_lFq9_HFaHokMXLg/o.jpg', 'name': 'Emily T.'}",0.1988,"great vibe delicious food 

 walk store know like little corner store come sandwich"
102,SBAN0XXSBqxY3LpUZU_Psg,https://www.yelp.com/biz/state-bird-provisions-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=SBAN0XXSBqxY3LpUZU_Psg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Hands down the best dining experience I've had in the past several years, and proof that the bill isn't a reflection of the quality you'll receive.

I...",5,2022-09-10 13:59:23,"{'id': 'qbM7CYSWXdx1HQtJgnRELQ', 'profile_url': 'https://www.yelp.com/user_details?userid=qbM7CYSWXdx1HQtJgnRELQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Nrr7EyjlWFdPlNbKZuJYjw/o.jpg', 'name': 'James Y.'}",0.12738,"hand good dining experience past year proof bill reflection quality receive 

"
103,vmMGLMz8Ym4twfgvr5DCtA,https://www.yelp.com/biz/state-bird-provisions-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=vmMGLMz8Ym4twfgvr5DCtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,I didn't love it and a lot of the dishes were misses for me. I loved the concept and the freshness of the ingredients but the preparation didn't elevate the...,3,2022-10-01 13:06:37,"{'id': 'F35EfllQK5b3bi4KKteX-w', 'profile_url': 'https://www.yelp.com/user_details?userid=F35EfllQK5b3bi4KKteX-w', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/oCtUVT8wWfo2JKwGfjYJLw/o.jpg', 'name': 'Lindsay C.'}",-0.05886,love lot dish miss love concept freshness ingredient preparation elevate
104,uwx7e_0KCvPfI02p_B2hmw,https://www.yelp.com/biz/state-bird-provisions-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=uwx7e_0KCvPfI02p_B2hmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"What a tasty affordable Michelin treat! 

We had reservations but had to wait a little bit longer for a table, which annoyed me a bit.  However, once we got...",4,2022-10-01 12:58:49,"{'id': 'u-zdrYMMqujnvrIbtQR4DA', 'profile_url': 'https://www.yelp.com/user_details?userid=u-zdrYMMqujnvrIbtQR4DA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Qtk37eeZvFvbHnjgxQST2A/o.jpg', 'name': 'Rachel M.'}",-0.0859,"tasty affordable Michelin treat 

 reservation wait little bit long table annoy bit   get"
105,TEwxRIK98jPUnZaPckXsag,https://www.yelp.com/biz/arizmendi-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=TEwxRIK98jPUnZaPckXsag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Always such a treat to stop by here. You can't go wrong with anything you get. I grabbed some treats today to bring home for my partner and I, but the...",5,2022-09-01 16:05:56,"{'id': 'NMuOLTXLyEJ9CjixbHDILg', 'profile_url': 'https://www.yelp.com/user_details?userid=NMuOLTXLyEJ9CjixbHDILg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/vnz1nYhMY_3ssHgjBwdj1A/o.jpg', 'name': 'Aubany G.'}",0.08339999999999999,treat stop wrong grab treat today bring home partner
106,bbwo1l3OZCNoQkpABvj8EA,https://www.yelp.com/biz/arizmendi-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=bbwo1l3OZCNoQkpABvj8EA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"I was craving some sweets and I went to this store . 
I asked for a ""chocolate thing"". 
It was not good at all . The texture of the pastry was very hard and...",2,2022-10-06 17:11:44,"{'id': '5g969cG9I994x6OLGiP0SQ', 'profile_url': 'https://www.yelp.com/user_details?userid=5g969cG9I994x6OLGiP0SQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/d8DynSpLXnchIRixS8LOGQ/o.jpg', 'name': 'Maryam B.'}",-0.0033428571428571435,"crave sweet go store 
 ask chocolate thing 
 good texture pastry hard"
107,tVFVO_2jRIM0V6dBEzeqwA,https://www.yelp.com/biz/arizmendi-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=tVFVO_2jRIM0V6dBEzeqwA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,Arizmendi is my favorite neighborhood bakery; they're reasonably priced and a spot for grab-and-go when you're craving a pastry. Their pastries can be hit...,4,2022-10-04 14:46:30,"{'id': '6vQEi9cPJAp1HiAfZ4yg1g', 'profile_url': 'https://www.yelp.com/user_details?userid=6vQEi9cPJAp1HiAfZ4yg1g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/vOZtsBD67ne4mM7WoFh0pw/o.jpg', 'name': 'Danielle L.'}",0.09176,Arizmendi favorite neighborhood bakery reasonably price spot grab crave pastry pastry hit
108,xL220xU18fTvSOQP2tTAtw,https://www.yelp.com/biz/golden-gate-bridge-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=xL220xU18fTvSOQP2tTAtw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"You can experience the different microclimate conditions of the Bay Area with one visit over the Golden Gate Bridge! 

As stunning as can be, this monument...",5,2022-09-14 10:41:29,"{'id': 'Nnzyio-gcQXl1BKF4SRPjQ', 'profile_url': 'https://www.yelp.com/user_details?userid=Nnzyio-gcQXl1BKF4SRPjQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/uyIjSViNNofNL2yDGfRlFg/o.jpg', 'name': 'Annie B.'}",0.109725,"experience different microclimate condition Bay Area visit Golden Gate Bridge 

 stunning monument"
109,m-BJFWP3p0Akka6ie8s1zg,https://www.yelp.com/biz/golden-gate-bridge-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=m-BJFWP3p0Akka6ie8s1zg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"SF's most signature landmark!  

A bit of background: Upon its completion in 1937, it was the tallest and longest suspension bridge in the world. The Golden...",5,2022-09-06 15:08:25,"{'id': 'u-zdrYMMqujnvrIbtQR4DA', 'profile_url': 'https://www.yelp.com/user_details?userid=u-zdrYMMqujnvrIbtQR4DA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Qtk37eeZvFvbHnjgxQST2A/o.jpg', 'name': 'Rachel M.'}",0.043859999999999996,"SF signature landmark  

 bit background completion 1937 tall long suspension bridge world Golden"
110,VEH5Ik3qWBTPeuoslA3Tww,https://www.yelp.com/biz/golden-gate-bridge-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=VEH5Ik3qWBTPeuoslA3Tww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,This review is specifically for the H. Dana Bower Rest Area/vista on the north (Sausalito) side of the Golden Gate Bridge.  The 5-star rating is...,5,2022-08-29 21:52:21,"{'id': 'kotWRzyAUMXxrA2Q5sfF2g', 'profile_url': 'https://www.yelp.com/user_details?userid=kotWRzyAUMXxrA2Q5sfF2g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/aIiNnx8DoemA5IAoIdsq_g/o.jpg', 'name': 'Laura S.'}",0.0,review specifically H. Dana Bower Rest Area vista north Sausalito Golden Gate Bridge   5 star rating
111,NaWvGfMJF7zchdzHFIGL_A,https://www.yelp.com/biz/espetus-churrascaria-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=NaWvGfMJF7zchdzHFIGL_A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"This was my first time ever trying Espetus and it blew my mind! My friends and I saw their online promotion for the SF location for the month of October,...",5,2022-10-04 21:47:07,"{'id': 'PcPOeSHtbd1GqrwO0clRzg', 'profile_url': 'https://www.yelp.com/user_details?userid=PcPOeSHtbd1GqrwO0clRzg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Eajj3cmUtl-k3tBQjtqGgg/o.jpg', 'name': 'Christina S.'}",0.131375,time try Espetus blow mind friend see online promotion SF location month October
112,eZWT8_UWKobXSC-os09x_w,https://www.yelp.com/biz/espetus-churrascaria-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=eZWT8_UWKobXSC-os09x_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Everything was delicious. Our table favorite was the chicken heart. 

We love the variety of meat options.

Everything was cooked well with very good...",5,2022-10-04 17:49:45,"{'id': '4XBkOc4DHJGeI6A3bQRiCw', 'profile_url': 'https://www.yelp.com/user_details?userid=4XBkOc4DHJGeI6A3bQRiCw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/_j-ROKA-lppGZCpKGM8SrQ/o.jpg', 'name': 'Julie L.'}",0.37979999999999997,"delicious table favorite chicken heart 

 love variety meat option 

 cook good"
113,VAsPwLBc7PXgf-bC14E_aA,https://www.yelp.com/biz/espetus-churrascaria-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=VAsPwLBc7PXgf-bC14E_aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Time to update my review after so many years.  This is still my favorite OG Brazilian Steakhouse rodizio-style in SF.  All you can eat cuts of tasty meat,...",5,2022-09-09 19:17:28,"{'id': '5UDpc2CMOgbf3GePS6SGVA', 'profile_url': 'https://www.yelp.com/user_details?userid=5UDpc2CMOgbf3GePS6SGVA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/7eD0T9v_pR93c35aRvRo8w/o.jpg', 'name': 'Christine R.'}",0.027133333333333332,time update review year   favorite og Brazilian Steakhouse rodizio style SF   eat cut tasty meat
114,e3DFsBEDrsgm2r6hDVNrOg,https://www.yelp.com/biz/humphry-slocombe-ice-cream-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=e3DFsBEDrsgm2r6hDVNrOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"My first time here. They do not have lots of varieties. 
I ordered 2 scoops of their chocolate fudge and Vietnamese coffee flavor. 
It was good . 
I would...",5,2022-09-13 16:40:43,"{'id': '5g969cG9I994x6OLGiP0SQ', 'profile_url': 'https://www.yelp.com/user_details?userid=5g969cG9I994x6OLGiP0SQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/d8DynSpLXnchIRixS8LOGQ/o.jpg', 'name': 'Maryam B.'}",0.05505,"time lot variety 
 order 2 scoop chocolate fudge vietnamese coffee flavor 
 good 
"
115,u6n1vpnBbW6I9fWcuMHvsw,https://www.yelp.com/biz/humphry-slocombe-ice-cream-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=u6n1vpnBbW6I9fWcuMHvsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Oh my gosh Humphry Slocombe never misses. I ordered one of their top flavors, the Secret Breakfast. 

From the corn flakes to the delicious flavor, I am...",5,2022-07-28 14:12:42,"{'id': 'aYs1nVmSOHI6pmPEdy1tXQ', 'profile_url': 'https://www.yelp.com/user_details?userid=aYs1nVmSOHI6pmPEdy1tXQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Godk1nub5svvLqo6I4DL4Q/o.jpg', 'name': 'Emily F.'}",0.15728333333333333,"oh gosh Humphry Slocombe miss order flavor Secret Breakfast 

 corn flake delicious flavor"
116,I6NabpHGj-zfZTL3u0O6Eg,https://www.yelp.com/biz/humphry-slocombe-ice-cream-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=I6NabpHGj-zfZTL3u0O6Eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Solid flavors here. Came here for a quick 15 minutes to see some good friends of mine. And my goodness, the flavors are unique. You got chili vanilla! It...",5,2022-07-20 11:33:29,"{'id': 'F-yd0N_lNuNKtolyM5ejig', 'profile_url': 'https://www.yelp.com/user_details?userid=F-yd0N_lNuNKtolyM5ejig', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/agyUhdsQ5q4sVSkeDTtsww/o.jpg', 'name': 'Janan D.'}",0.19004285714285715,solid flavor come quick 15 minute good friend goodness flavor unique get chili vanilla
117,ZNgsFxSXyzFGQM_TLUeZoQ,https://www.yelp.com/biz/marrakech-magic-theater-san-francisco-5?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=ZNgsFxSXyzFGQM_TLUeZoQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,This is an amazing show in a very intimate setting.  Kid friendly to and Jay  is just and awesome magician that gets to do what he loves.,5,2022-09-10 23:00:01,"{'id': 'Kg6fI625hv8g2QfIJiEsZQ', 'profile_url': 'https://www.yelp.com/user_details?userid=Kg6fI625hv8g2QfIJiEsZQ', 'image_url': None, 'name': 'Jesse C.'}",0.49533333333333335,amazing intimate setting   Kid friendly Jay   awesome magician get love
118,vqyWIPeEzqDvcazYQaG-5g,https://www.yelp.com/biz/marrakech-magic-theater-san-francisco-5?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=vqyWIPeEzqDvcazYQaG-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,Very fun evening being wowed and entertained by Jay Alexander at his intimate venue. He really owned the experience from the moment we arrived and were...,5,2022-09-03 11:59:16,"{'id': '7J3iuSytZlCHDUMHIoN9pw', 'profile_url': 'https://www.yelp.com/user_details?userid=7J3iuSytZlCHDUMHIoN9pw', 'image_url': None, 'name': 'Sanjay M.'}",0.17436000000000001,fun evening wow entertain Jay Alexander intimate venue own experience moment arrive
119,jKaojnNQQ3l7n6x4ALXjvA,https://www.yelp.com/biz/marrakech-magic-theater-san-francisco-5?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=jKaojnNQQ3l7n6x4ALXjvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,amazing experience. very funny and entertaining. host makes sure that every single audience member stay in touch with tricks. will highly recommend. jay is...,5,2022-09-05 22:42:58,"{'id': 'eiJFBkQbjpKiVgXvuDOiCw', 'profile_url': 'https://www.yelp.com/user_details?userid=eiJFBkQbjpKiVgXvuDOiCw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/yegrS5jx-Qt6OL7F6gEZwg/o.jpg', 'name': 'Faisal A.'}",0.24446249999999997,amazing experience funny entertaining host make sure single audience member stay touch trick highly recommend jay
120,wmcCUPoj8OBxxNUZAfDbQw,https://www.yelp.com/biz/garden-creamery-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=wmcCUPoj8OBxxNUZAfDbQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"what a cute little ice cream shop!! located in the mission on a side street off of valencia, it's kind of tucked away, but i truly think it's going to be my...",5,2022-10-06 17:44:40,"{'id': 'hAnQr3rg1HSy-QDPNp-mZw', 'profile_url': 'https://www.yelp.com/user_details?userid=hAnQr3rg1HSy-QDPNp-mZw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/7S_109KYqpZnnbqsDpDxJA/o.jpg', 'name': 'Natasha S.'}",0.188275,cute little ice cream shop locate mission street valencia kind tuck away truly think go
121,E9CNKDao8m37s2MnkKwTqw,https://www.yelp.com/biz/garden-creamery-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=E9CNKDao8m37s2MnkKwTqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Finally made the trip after having had this bookmarked for years -- and it's as great as everyone claims. No line on a Thursday after dinner. 

I got a...",5,2022-10-02 16:16:19,"{'id': '-469SC4ZIMLQZ6cTYakUVQ', 'profile_url': 'https://www.yelp.com/user_details?userid=-469SC4ZIMLQZ6cTYakUVQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/ec8TmZGXzo3JUDIsGltesg/o.jpg', 'name': 'Jessica J.'}",0.05481666666666667,"finally trip having bookmarke year great claim line Thursday dinner 

 get"
122,ggvYNV7wIIe85sG2AemsfA,https://www.yelp.com/biz/garden-creamery-san-francisco-2?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=ggvYNV7wIIe85sG2AemsfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"I heard from a friend that this was the only ice cream spot that was better than my current favorite, so I knew I had to come try it. We came a little...",5,2022-09-28 11:38:24,"{'id': 'JEHOKNliBVFhTnjSgdZ55w', 'profile_url': 'https://www.yelp.com/user_details?userid=JEHOKNliBVFhTnjSgdZ55w', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/Yag36EsWo4RdO-n7uHQLNw/o.jpg', 'name': 'Katherine G.'}",0.16884,hear friend ice cream spot well current favorite know come try come little
123,Wb23Egoz8YzItC4ETcbJBA,https://www.yelp.com/biz/twin-peaks-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=Wb23Egoz8YzItC4ETcbJBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Absolutely stunning! 

You barely have to ""earn"" the view (aka hike for miles) either! You drive up and there's a small parking lot at the first peak and a...",5,2022-09-05 18:27:50,"{'id': 'nTJtllu04qNK0SXJ8lAfww', 'profile_url': 'https://www.yelp.com/user_details?userid=nTJtllu04qNK0SXJ8lAfww', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/v_bWsEzjp_g2zMdBgeAQkg/o.jpg', 'name': 'Sarena T.'}",0.1347,"absolutely stunning 

 barely earn view aka hike mile drive small parking lot peak"
124,sxYzmXN6nfp9YH2EUTBm5Q,https://www.yelp.com/biz/twin-peaks-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=sxYzmXN6nfp9YH2EUTBm5Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,Photos cant describe how beautiful SF view from twin peaks is. Its a must see place when you visit SF. The cloud and wind could be pretty bad from top...,5,2022-08-03 23:06:29,"{'id': 'qmFr59NubqeK4HiyLqAhlQ', 'profile_url': 'https://www.yelp.com/user_details?userid=qmFr59NubqeK4HiyLqAhlQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/Z1GGjBzFJidFS3gLW7aKcA/o.jpg', 'name': 'Quyen T.'}",-0.05945,photo not describe beautiful SF view twin peak place visit SF cloud wind pretty bad
125,1-SK2xiedLdh7Z-CoA-kxw,https://www.yelp.com/biz/twin-peaks-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=1-SK2xiedLdh7Z-CoA-kxw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"A view from the top is the best! From The Chrismas Tree point you can see the bridge, the salesforce tower the bay all in harmony

https://youtu.be/moeqB-qNlDU",5,2022-08-03 10:22:21,"{'id': 'wtvFufXXQyn6MjL_Iy4hJA', 'profile_url': 'https://www.yelp.com/user_details?userid=wtvFufXXQyn6MjL_Iy4hJA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/TWuJunMTMBLWO3aqU7P2dQ/o.jpg', 'name': 'Amanda M.'}",0.4199,"view good Chrismas Tree point bridge salesforce tower bay harmony 

 https://youtu.be/moeqb-qnldu"
126,r0D5wXR45YeLKKH06UQWmw,https://www.yelp.com/biz/schuberts-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=r0D5wXR45YeLKKH06UQWmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"""Prinsesstårta!""

My Swedish neighbor George exclaimed when I told him I bought a Princess cake from Shubert's Bakery to celebrate what would've been my...",5,2022-08-19 20:21:43,"{'id': 'sGYrxVCEJGGBArWI1LUgxQ', 'profile_url': 'https://www.yelp.com/user_details?userid=sGYrxVCEJGGBArWI1LUgxQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/rnAZjOvvdlstI_ZzaCzq9g/o.jpg', 'name': 'Jennifer O.'}",0.15285,"Prinsesstårta 

 swedish neighbor George exclaim tell buy Princess cake Shubert Bakery celebrate"
127,yoAaOJ9NSTvMMU_rfpyejg,https://www.yelp.com/biz/schuberts-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=yoAaOJ9NSTvMMU_rfpyejg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,Came here after reading all the Yelp reviews and I was not disappointed. All the positive reviews lived up to their claims. The fruit on the fruit tart was...,5,2022-08-18 11:10:46,"{'id': 'K4k2KQyFGgxfv6eT--VVvA', 'profile_url': 'https://www.yelp.com/user_details?userid=K4k2KQyFGgxfv6eT--VVvA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/siDP6iJ3QquHfCKuxgoh-g/o.jpg', 'name': 'Michael Y.'}",0.15496666666666667,come read yelp review disappoint positive review live claim fruit fruit tart
128,ewNIUOX09fRibCd7dGBV3g,https://www.yelp.com/biz/schuberts-bakery-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=ewNIUOX09fRibCd7dGBV3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,Schubert's Bakery has been one of my go-to bakeries in SF for incredible pastries and cakes for at least a couple of decades. They have such a wonderful...,5,2022-08-09 07:06:32,"{'id': 'ncZG-u2lwT7OaHaMa40CTg', 'profile_url': 'https://www.yelp.com/user_details?userid=ncZG-u2lwT7OaHaMa40CTg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/8F5MROCBFs-i0wHakOxJsw/o.jpg', 'name': 'Denise T.'}",0.11438,Schubert Bakery bakery SF incredible pastry cake couple decade wonderful
129,K6qLOpz71ZOnLkQ1KRrCmA,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=K6qLOpz71ZOnLkQ1KRrCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"I absolutely love this restaurant! It's my favorite place to eat and I have always been seated pretty quickly. The food is delicious, the drinks are...",5,2022-09-20 10:19:16,"{'id': 'b1k9THsFUIgjr-OFMV7aXA', 'profile_url': 'https://www.yelp.com/user_details?userid=b1k9THsFUIgjr-OFMV7aXA', 'image_url': None, 'name': 'Minjun K.'}",0.29432,absolutely love restaurant favorite place eat seat pretty quickly food delicious drink
130,rtaS8X_BAzi8eXhUGHLGLQ,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=rtaS8X_BAzi8eXhUGHLGLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"The food is excellent. The service needs improvement. Servers were rushing us through appetizers, drinks, dinner, and dessert. For an upscale restaurant,...",4,2022-09-04 11:52:54,"{'id': 'mCfl04Rk6FuCvcXH3OzAEQ', 'profile_url': 'https://www.yelp.com/user_details?userid=mCfl04Rk6FuCvcXH3OzAEQ', 'image_url': None, 'name': 'Seema A.'}",0.14724285714285715,food excellent service need improvement server rush appetizer drink dinner dessert upscale restaurant
131,orCH1zxSaf3Sx6XPdPNkMg,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=orCH1zxSaf3Sx6XPdPNkMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,"Atmosphere: 5/5
Food: 4.5/5
Drinks: 5/5
Service: 5/5

I had such a great time here catching up with a friend. The whole place is decked out in flowers so...",5,2022-09-30 14:52:54,"{'id': 'zOe6QD-3N38Xk-FRY7YLCA', 'profile_url': 'https://www.yelp.com/user_details?userid=zOe6QD-3N38Xk-FRY7YLCA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/cjbQ-L2MwG_Q5rhiidfPpQ/o.jpg', 'name': 'Tammy T.'}",0.13456666666666667,"atmosphere 5/5 
 food 4.5/5 
 drink 5/5 
 Service 5/5 

 great time catch friend place deck flower"
132,NWU6siYmazMRtBEH6IWQiA,https://www.yelp.com/biz/beretta-san-francisco?adjust_creative=wceNtCMGBM6dgMGWxZsXyQ&hrid=NWU6siYmazMRtBEH6IWQiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=wceNtCMGBM6dgMGWxZsXyQ,Ordered the margherita with buratta and funghi and it's absolutely amazing. I don't normally eat the end crusts but I finished this pizza whole. Service is...,5,2022-09-18 18:42:29,"{'id': 'LrNlzqO3bLKi5OBi7M9YmQ', 'profile_url': 'https://www.yelp.com/user_details?userid=LrNlzqO3bLKi5OBi7M9YmQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/IN-9BM663r4hZVQDulM0Wg/o.jpg', 'name': 'Felice G.'}",0.104,order margherita buratta funghi absolutely amazing normally eat end crust finish pizza service
